ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Latitude,Longitude,Location
13197886,JG409156,2023-09-03 09:40:00,010XX N MONTICELLO AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,0,1112,11,27.0,23.0,08A,2023,41.899738489,-87.717677093,"(41.899738489, -87.717677093)"
12162586,JD363707,2020-09-11 11:15:00,051XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,0,231,2,3.0,40.0,08A,2020,41.801330212,-87.616140223,"(41.801330212, -87.616140223)"
11855737,JC466526,2019-10-09 16:00:00,063XX W GEORGE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,2511,25,30.0,19.0,11,2019,41.932861233,-87.783624786,"(41.932861233, -87.783624786)"
13206264,JG419014,2023-09-10 16:00:00,059XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,2514,25,30.0,19.0,14,2023,41.931149917,-87.775315546,"(41.931149917, -87.775315546)"
13063217,JG248617,2023-04-08 12:00:00,073XX N DAMEN AVE,0460,BATTERY,SIMPLE,APARTMENT,0,0,2424,24,49.0,1.0,08B,2023,42.014718543,-87.680488701,"(42.014718543, -87.680488701)"
12989029,JG160059,2023-02-20 16:30:00,056XX S KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,813,8,13.0,62.0,07,2023,41.791038939,-87.725553636,"(41.791038939, -87.725553636)"
12020473,JD198222,2020-03-22 21:00:00,051XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2031,20,40.0,4.0,08B,2020,41.975121537,-87.698898525,"(41.975121537, -87.698898525)"
12968504,JG135387,2023-01-30 22:23:00,0000X E 115TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,531,5,9.0,49.0,15,2023,41.685335868,-87.621760845,"(41.685335868, -87.621760845)"
12313577,JE166542,2021-03-12 06:48:00,002XX W 103RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,0,0,511,5,9.0,49.0,14,2021,41.707095328,-87.628834415,"(41.707095328, -87.628834415)"
12627902,JF155660,2022-02-15 00:00:00,030XX N MENARD AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,2514,25,30.0,19.0,06,2022,41.93563339,-87.771255705,"(41.93563339, -87.771255705)"
12067746,JD252447,2020-05-31 13:15:00,013XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,412,4,8.0,48.0,05,2020,41.736824751,-87.592225886,"(41.736824751, -87.592225886)"
11985045,JD156665,2020-02-08 00:01:00,010XX W LELAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,0,0,1914,19,46.0,3.0,11,2020,41.967259009,-87.655149273,"(41.967259009, -87.655149273)"
13473875,JH280062,2024-05-26 19:55:00,046XX S HALSTED ST,0860,THEFT,RETAIL THEFT,DRUG STORE,0,0,925,9,15.0,61.0,06,2024,41.809803372,-87.64556634,"(41.809803372, -87.64556634)"
12817468,JF383325,2022-09-04 21:30:00,038XX N CHRISTIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,0,0,1733,17,33.0,16.0,07,2022,41.950687944,-87.71159197,"(41.950687944, -87.71159197)"
13194647,JG404985,2023-08-29 12:30:00,048XX W CORTEZ ST,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,1531,15,37.0,25.0,06,2023,41.899588559,-87.746700581,"(41.899588559, -87.746700581)"
12187283,JD392174,2020-10-07 20:00:00,002XX E GARFIELD BLVD,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,0,231,2,3.0,40.0,26,2020,41.79473381,-87.620244031,"(41.79473381, -87.620244031)"
12764446,JF321508,2022-07-17 21:00:00,005XX N PESHTIGO CT,0820,THEFT,$500 AND UNDER,STREET,0,0,1834,18,42.0,8.0,06,2022,41.891352349,-87.615181817,"(41.891352349, -87.615181817)"
12287231,JE134076,2021-01-26 15:30:00,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,1,0,814,8,23.0,56.0,11,2021,41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
12002067,JD177268,2020-03-07 03:00:00,047XX S ADA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,933,9,20.0,61.0,14,2020,41.807985987,-87.658874826,"(41.807985987, -87.658874826)"
11807765,JC408758,2019-08-27 01:01:00,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,1,0,2515,25,30.0,19.0,06,2019,41.923976215,-87.766294416,"(41.923976215, -87.766294416)"
12885767,JF465929,2022-11-04 13:23:00,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,0,0,1935,19,43.0,7.0,06,2022,41.930906002,-87.644017035,"(41.930906002, -87.644017035)"
13193563,JG403908,2023-06-28 15:00:00,077XX W CATALPA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,1613,16,41.0,10.0,11,2023,41.979639351,-87.820434768,"(41.979639351, -87.820434768)"
11738207,JC324963,2019-06-27 16:50:00,012XX N CLARK ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,0,0,1821,18,2.0,8.0,06,2019,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
12842353,JF411516,2022-09-26 15:00:00,072XX S DR MARTIN LUTHER KING JR DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,323,3,6.0,69.0,05,2022,41.762907215,-87.615226732,"(41.762907215, -87.615226732)"
12371510,JE237294,2021-03-04 03:00:00,054XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2023,20,48.0,77.0,08B,2021,41.980639456,-87.65510293,"(41.980639456, -87.65510293)"
11901381,JC522677,2019-11-24 10:31:00,0000X N LATROBE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,1,0,1522,15,28.0,25.0,18,2019,41.881201424,-87.756313589,"(41.881201424, -87.756313589)"
13170102,JG376290,2023-08-05 13:00:00,073XX N SHERIDAN RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,0,0,2423,24,49.0,1.0,11,2023,42.015416301,-87.664882614,"(42.015416301, -87.664882614)"
12806174,JF369796,2022-08-25 11:35:00,037XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,0,1,1733,17,33.0,16.0,14,2022,41.949345822,-87.702999343,"(41.949345822, -87.702999343)"
13605278,JH437813,2024-09-21 03:15:00,068XX S WOLCOTT AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,0,1,726,7,17.0,67.0,04B,2024,41.76946214,-87.6712216,"(41.76946214, -87.6712216)"
11571689,JC122713,2019-01-19 14:00:00,005XX W DIVERSEY PKWY,0810,THEFT,OVER $500,STREET,0,0,1935,19,43.0,7.0,06,2019,41.932862434,-87.641702699,"(41.932862434, -87.641702699)"
13526672,JH343665,2024-07-12 08:10:00,044XX N MAGNOLIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1913,19,46.0,3.0,14,2024,41.962340002,-87.660977705,"(41.962340002, -87.660977705)"
13497776,JH309010,2024-06-16 00:13:00,003XX W HUBBARD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,0,0,1831,18,42.0,8.0,11,2024,41.889934315,-87.637589849,"(41.889934315, -87.637589849)"
11763260,JC355254,2019-07-18 19:25:00,013XX N CLEVELAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,1821,18,27.0,8.0,08A,2019,41.906823047,-87.640885421,"(41.906823047, -87.640885421)"
12123043,JD317492,2020-08-01 13:25:00,003XX N DESPLAINES ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,0,0,1214,12,42.0,28.0,06,2020,41.887795873,-87.644304401,"(41.887795873, -87.644304401)"
12565768,JE475137,2021-11-24 09:00:00,050XX N PULASKI RD,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,0,0,1712,17,39.0,13.0,06,2021,41.972749328,-87.728153813,"(41.972749328, -87.728153813)"
12361855,JE225696,2021-05-10 14:50:00,012XX W 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,2222,22,21.0,71.0,08B,2021,41.735908934,-87.654998345,"(41.735908934, -87.654998345)"
12986709,JG157205,2022-12-02 12:07:00,047XX S KOMENSKY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,0,0,815,8,14.0,57.0,11,2022,41.807077977,-87.724785852,"(41.807077977, -87.724785852)"
12858486,JF433535,2022-10-13 18:41:00,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,1931,19,32.0,7.0,06,2022,41.925078949,-87.673734337,"(41.925078949, -87.673734337)"
13664322,JH508762,2024-11-15 07:28:00,055XX S CALIFORNIA AVE,1792,KIDNAPPING,CHILD ABDUCTION / STRANGER,STREET,0,0,824,8,15.0,63.0,26,2024,41.793234801,-87.693786537,"(41.793234801, -87.693786537)"
13148904,JG350945,2023-07-21 22:37:00,049XX S ST LAWRENCE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,0,223,2,4.0,38.0,07,2023,41.805087346,-87.611355859,"(41.805087346, -87.611355859)"
13104110,JG297687,2023-06-12 07:00:00,085XX S JEFFERY BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,0,0,412,4,8.0,45.0,05,2023,41.740054485,-87.575766289,"(41.740054485, -87.575766289)"
12244399,JD458210,2020-12-13 17:45:00,026XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,2524,25,31.0,22.0,08B,2020,41.92870624,-87.726890855,"(41.92870624, -87.726890855)"
12060781,JD244255,2020-05-26 22:00:00,064XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,723,7,16.0,68.0,07,2020,41.777090725,-87.649574843,"(41.777090725, -87.649574843)"
13073983,JG254451,2023-05-09 19:45:00,036XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,0,1,1732,17,30.0,16.0,14,2023,41.946598555,-87.727408706,"(41.946598555, -87.727408706)"
13588407,JH417718,2024-09-06 11:24:00,039XX W THOMAS ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,1,0,1112,11,37.0,23.0,18,2024,41.90085163,-87.725729258,"(41.90085163, -87.725729258)"
26584,JF125148,2022-01-26 20:34:00,012XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,0,0,1022,10,24.0,29.0,01A,2022,41.865534921,-87.705644218,"(41.865534921, -87.705644218)"
13181741,JG389576,2023-08-19 21:52:00,051XX W MAYPOLE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,0,0,1532,15,28.0,25.0,04B,2023,41.884331999,-87.75455575,"(41.884331999, -87.75455575)"
13031556,JG210872,2023-04-04 13:30:00,015XX N LAKE SHORE DR,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,0,0,1824,18,43.0,8.0,08B,2023,41.910394484,-87.62622133,"(41.910394484, -87.62622133)"
12827046,JF395822,2022-09-14 13:50:00,0000X E 69TH ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,1,0,322,3,6.0,69.0,18,2022,41.769203696,-87.622458696,"(41.769203696, -87.622458696)"
13116544,JG312401,2023-06-22 20:00:00,062XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,1711,17,50.0,13.0,14,2023,41.994758989,-87.7144777,"(41.994758989, -87.7144777)"
12769634,JF327884,2022-07-17 23:30:00,053XX S HONORE ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0,0,932,9,16.0,61.0,02,2022,41.796811706,-87.670738463,"(41.796811706, -87.670738463)"
12710492,JF256204,2022-05-25 18:25:00,009XX S INDEPENDENCE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,1,1133,11,24.0,29.0,14,2022,41.869603434,-87.719636865,"(41.869603434, -87.719636865)"
11561441,JC110439,2019-01-09 12:15:00,015XX W ADAMS ST,0890,THEFT,FROM BUILDING,OTHER,0,0,1231,12,28.0,28.0,06,2019,41.878925296,-87.664999747,"(41.878925296, -87.664999747)"
13688419,JH538033,2024-10-10 14:00:00,015XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1224,12,27.0,28.0,06,2024,41.881460086,-87.666262264,"(41.881460086, -87.666262264)"
12340208,JE199327,2021-04-14 12:00:00,107XX S PROSPECT AVE,1135,DECEPTIVE PRACTICE,INSURANCE FRAUD,RESIDENCE - PORCH / HALLWAY,0,0,2212,22,19.0,75.0,11,2021,41.698884214,-87.662293659,"(41.698884214, -87.662293659)"
11758606,JC349480,2019-07-15 10:00:00,034XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),0,0,1123,11,28.0,27.0,14,2019,41.884679652,-87.711854107,"(41.884679652, -87.711854107)"
12734561,JF285394,2022-06-19 01:30:00,002XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,122,1,25.0,32.0,08B,2022,41.87683815,-87.634320718,"(41.87683815, -87.634320718)"
13014516,JG190624,2023-03-18 21:06:00,024XX E 72ND ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESTAURANT,0,0,334,3,7.0,43.0,04B,2023,41.764448809,-87.565468967,"(41.764448809, -87.565468967)"
12496164,JE390155,2021-09-28 10:30:00,016XX S THROOP ST,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,1233,12,25.0,31.0,08A,2021,41.859046007,-87.658907543,"(41.859046007, -87.658907543)"
12750845,JF305132,2022-07-04 15:30:00,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,0,0,112,1,42.0,32.0,06,2022,41.881582612,-87.626197575,"(41.881582612, -87.626197575)"
13675876,JH522904,2024-11-27 05:00:00,023XX N KEYSTONE AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,0,2525,25,35.0,20.0,06,2024,41.923097164,-87.727954477,"(41.923097164, -87.727954477)"
12456096,JE341394,2021-07-10 12:00:00,077XX S MARYLAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,0,0,624,6,8.0,69.0,06,2021,41.754233344,-87.604035531,"(41.754233344, -87.604035531)"
12102002,JD292667,2020-07-10 12:00:00,056XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,231,2,20.0,40.0,08A,2020,41.792425502,-87.617537644,"(41.792425502, -87.617537644)"
13357034,JH138425,2024-02-03 09:00:00,075XX S YALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,623,6,6.0,69.0,08B,2024,41.757358368,-87.631231695,"(41.757358368, -87.631231695)"
12644220,JF176222,2022-03-16 16:44:00,003XX N MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,111,1,42.0,32.0,07,2022,41.887338112,-87.624551258,"(41.887338112, -87.624551258)"
11998018,JD172285,2020-03-03 02:30:00,042XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,1115,11,28.0,26.0,05,2020,41.880650875,-87.73191358,"(41.880650875, -87.73191358)"
11987809,JD159881,2020-01-30 08:00:00,028XX N LEAVITT ST,0890,THEFT,FROM BUILDING,APARTMENT,0,0,1931,19,1.0,5.0,06,2020,41.932844752,-87.681361048,"(41.932844752, -87.681361048)"
11865938,JC478720,2019-10-19 14:45:00,003XX S WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,OTHER,1,0,122,1,42.0,32.0,26,2019,41.87770039,-87.636668714,"(41.87770039, -87.636668714)"
11994270,JD167592,2020-02-28 08:20:00,043XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,924,9,15.0,61.0,08B,2020,41.814997734,-87.668782897,"(41.814997734, -87.668782897)"
13497313,JH307603,2024-06-13 03:00:00,068XX S BELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,1,832,8,16.0,66.0,26,2024,41.769348305,-87.679617378,"(41.769348305, -87.679617378)"
11888761,JC506819,2019-11-11 16:45:00,002XX N WELLS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,122,1,42.0,32.0,08B,2019,41.886018055,-87.633937881,"(41.886018055, -87.633937881)"
12687185,JF227759,2022-05-01 15:30:00,091XX S COMMERCIAL AVE,0850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,0,0,423,4,10.0,46.0,06,2022,41.729170867,-87.551235346,"(41.729170867, -87.551235346)"
13070907,JG257151,2023-05-11 10:30:00,011XX W 104TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,2232,22,21.0,73.0,05,2023,41.705023786,-87.650730799,"(41.705023786, -87.650730799)"
11717225,JC299698,2019-06-10 01:55:00,016XX S BLUE ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1233,12,25.0,31.0,07,2019,41.858821115,-87.660334204,"(41.858821115, -87.660334204)"
12988868,JG159886,2023-02-20 18:08:00,044XX N BROADWAY,0460,BATTERY,SIMPLE,DEPARTMENT STORE,1,0,1913,19,46.0,3.0,08B,2023,41.963070794,-87.655984213,"(41.963070794, -87.655984213)"
13621459,JH457218,2024-10-05 16:30:00,052XX W CHICAGO AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,0,0,1524,15,37.0,25.0,06,2024,41.894929069,-87.755951299,"(41.894929069, -87.755951299)"
11843286,JC451352,2019-09-28 01:00:00,043XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),0,0,922,9,15.0,58.0,14,2019,41.814815313,-87.688293118,"(41.814815313, -87.688293118)"
11831560,JC437166,2019-09-17 14:15:00,105XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2232,22,34.0,73.0,08B,2019,41.702277082,-87.650792808,"(41.702277082, -87.650792808)"
13018832,JG195787,2023-03-08 16:00:00,067XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,331,3,5.0,43.0,05,2023,41.772837604,-87.566626344,"(41.772837604, -87.566626344)"
11721590,JC305134,2019-06-13 17:45:00,015XX N SEDGWICK ST,0460,BATTERY,SIMPLE,OTHER,0,0,1821,18,2.0,8.0,08B,2019,41.910055413,-87.638558033,"(41.910055413, -87.638558033)"
11780600,JC376161,2019-08-02 23:40:00,031XX S LAKE SHORE DR NB,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,1,0,211,2,4.0,35.0,18,2019,41.837954218,-87.608109527,"(41.837954218, -87.608109527)"
12742536,JF295095,2022-06-26 18:00:00,057XX S KILBOURN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0,1,813,8,13.0,62.0,08A,2022,41.788776554,-87.735281233,"(41.788776554, -87.735281233)"
13651039,JH492774,2024-11-02 10:30:00,017XX N KOSTNER AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,0,0,2533,25,36.0,23.0,07,2024,41.912149595,-87.736181,"(41.912149595, -87.736181)"
11695301,JC273091,2019-05-22 01:11:00,010XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,1531,15,37.0,25.0,08B,2019,41.899848257,-87.750815893,"(41.899848257, -87.750815893)"
11999631,JD174382,2020-03-04 18:30:00,006XX E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,0,0,1834,18,42.0,8.0,11,2020,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
11619949,JC181980,2019-03-11 17:00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,0,0,111,1,42.0,32.0,06,2019,41.885325435,-87.627930066,"(41.885325435, -87.627930066)"
12860397,JF435069,2022-10-15 02:30:00,036XX N LAKE SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,1925,19,46.0,6.0,14,2022,41.949649326,-87.64407246,"(41.949649326, -87.64407246)"
13273317,JG499605,2023-11-10 21:39:00,087XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,2223,22,21.0,71.0,15,2023,41.735478834,-87.643601006,"(41.735478834, -87.643601006)"
12322385,JE177526,2021-02-16 15:00:00,015XX E 93RD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,0,1,413,4,8.0,48.0,26,2021,41.725980472,-87.586060653,"(41.725980472, -87.586060653)"
12212724,JD421623,2020-11-05 11:25:00,027XX W 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING / GROUNDS,0,0,831,8,17.0,66.0,14,2020,41.770020864,-87.6913338,"(41.770020864, -87.6913338)"
12808100,JF373249,2022-08-28 04:45:00,041XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1012,10,24.0,29.0,08B,2022,41.853449659,-87.72822628,"(41.853449659, -87.72822628)"
13278759,JG506044,2023-11-15 14:00:00,007XX S DESPLAINES ST,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,0,0,124,1,28.0,28.0,05,2023,41.873012627,-87.643846358,"(41.873012627, -87.643846358)"
13500939,JH312963,2024-06-18 15:30:00,061XX N WINCHESTER AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,0,0,2413,24,40.0,2.0,26,2024,41.99221018,-87.678467506,"(41.99221018, -87.678467506)"
12400976,JE274119,2021-06-21 10:09:00,050XX S MORGAN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,0,0,933,9,20.0,61.0,15,2021,41.803077596,-87.650241219,"(41.803077596, -87.650241219)"
12518923,JE418049,2021-10-21 20:29:00,052XX W DEMING PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2515,25,31.0,19.0,08B,2021,41.926859236,-87.757239956,"(41.926859236, -87.757239956)"
13070103,JG257196,2023-05-11 19:00:00,084XX S BRANDON AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,0,0,424,4,10.0,46.0,03,2023,41.742273684,-87.546631669,"(41.742273684, -87.546631669)"
13366649,JH149944,2024-02-11 02:00:00,006XX S STATE ST,0810,THEFT,OVER $500,CTA STATION,1,0,123,1,4.0,32.0,06,2024,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
11769836,JC363142,2019-07-24 19:27:00,081XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,631,6,8.0,44.0,08B,2019,41.746698961,-87.60383498,"(41.746698961, -87.60383498)"
12348220,JE209046,2021-04-23 21:00:00,055XX N SHERIDAN RD,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE - PORCH / HALLWAY,0,0,2023,20,48.0,77.0,26,2021,41.983120618,-87.655172226,"(41.983120618, -87.655172226)"
11743688,JC331862,2019-07-02 14:35:00,014XX S KENNETH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,1,0,1011,10,24.0,29.0,18,2019,41.86162732,-87.736045588,"(41.86162732, -87.736045588)"
13183165,JG391071,2023-08-21 01:15:00,031XX N LAKE SHORE DR,031A,ROBBERY,ARMED - HANDGUN,STREET,0,0,1934,19,44.0,6.0,03,2023,41.938020384,-87.637420246,"(41.938020384, -87.637420246)"
12702058,JF246221,2022-05-17 22:49:00,016XX S TRUMBULL AVE,0560,ASSAULT,SIMPLE,APARTMENT,1,1,1021,10,24.0,29.0,08A,2022,41.858269959,-87.711529885,"(41.858269959, -87.711529885)"
11719987,JC303052,2019-05-01 12:00:00,050XX W QUINCY ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,0,0,1533,15,28.0,25.0,11,2019,41.877624049,-87.75055877,"(41.877624049, -87.75055877)"
13249028,JG470275,2023-10-19 15:32:00,015XX N LOREL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,2532,25,37.0,25.0,15,2023,41.908517909,-87.759656887,"(41.908517909, -87.759656887)"
11887303,JC504684,2019-11-07 08:00:00,006XX E 114TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,531,5,9.0,50.0,14,2019,41.687382698,-87.606343346,"(41.687382698, -87.606343346)"
13458930,JH261461,2024-05-13 10:12:00,029XX S DEARBORN ST,0555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,APARTMENT,0,0,133,1,3.0,35.0,04A,2024,41.841289747,-87.628142362,"(41.841289747, -87.628142362)"
13292740,JG522615,2023-11-29 23:17:00,043XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,0,1114,11,28.0,26.0,08A,2023,41.884583424,-87.734021354,"(41.884583424, -87.734021354)"
12507816,JE404489,2021-10-10 00:52:00,008XX S WESTERN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,0,0,1135,11,28.0,28.0,15,2021,41.870810974,-87.686155359,"(41.870810974, -87.686155359)"
12039127,JD219109,2020-04-25 11:00:00,052XX S HALSTED ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,0,1,935,9,20.0,61.0,04A,2020,41.799087974,-87.645277508,"(41.799087974, -87.645277508)"
12509936,JE406970,2021-10-12 10:54:00,016XX N AUSTIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,1,2513,25,29.0,25.0,14,2021,41.910084869,-87.775249229,"(41.910084869, -87.775249229)"
12973884,JG141959,2023-02-04 00:30:00,035XX N CLARK ST,0320,ROBBERY,STRONG ARM - NO WEAPON,BAR OR TAVERN,0,0,1924,19,44.0,6.0,03,2023,41.946241881,-87.655743334,"(41.946241881, -87.655743334)"
13146519,JG347827,2023-07-19 15:20:00,092XX S KINGSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,423,4,7.0,48.0,08B,2023,41.727281987,-87.562079833,"(41.727281987, -87.562079833)"
12057142,JD239892,2020-05-22 22:20:00,044XX W ADAMS ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,1113,11,28.0,26.0,15,2020,41.877848056,-87.736467395,"(41.877848056, -87.736467395)"
12693331,JF235333,2022-05-09 09:33:00,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,1732,17,35.0,21.0,06,2022,41.945238279,-87.712670479,"(41.945238279, -87.712670479)"
